59.14184	1.40318	1
59.53932	0.61027	5
59.79656	0.36368	9
59.87502	0.15025	6
60.11022	4.26182	2
60.39504	0.78440	5
61.24073	0.24317	8
61.53502	0.87980	1
62.24265	1.33309	4
62.49416	0.28707	1
62.76258	0.83692	8
63.11474	2.01676	2
63.26480	0.39278	2
63.50353	0.29558	9
63.61229	1.52246	7
63.88810	0.11352	3
63.93441	0.38932	1
64.09337	2.51329	5
64.29529	0.81902	9
64.87288	1.45084	5
65.46526	1.39933	2
66.57553	0.11231	8
66.65609	0.23626	7
67.58865	0.89447	1
68.85562	2.05534	5
69.07801	0.15878	7
69.38143	0.64194	8
69.82849	0.96655	3
70.21077	0.55262	6
71.15057	0.90401	9
71.30249	2.92701	7
71.39768	2.03345	0
71.46540	0.25726	2
72.06731	0.84613	6
73.09819	2.17770	8
73.21927	0.51615	8
73.46673	0.83593	6
74.78043	0.10627	0
74.99288	0.90628	0
76.12074	1.54650	6
76.86196	1.98952	0
76.90368	1.47660	4
77.10934	1.73352	9
77.46344	0.77592	5
77.81323	0.18521	7
78.15064	0.76913	0
78.33752	0.50469	8
78.58774	0.74275	1
81.15500	0.27641	8
82.30322	0.37851	6
82.37677	0.56826	5
82.52240	0.55951	6
83.00607	0.19331	9
83.30245	0.82382	5
83.32511	0.36858	2
84.19212	0.78629	8
85.20603	0.23737	3
85.23078	0.39286	6
87.02157	0.88733	2
88.46359	0.35804	7
89.47750	0.13280	2
89.55042	1.41285	2
89.71355	0.12631	6
91.82422	1.65423	1
91.99696	0.38615	3
92.75960	2.17511	8
93.64878	0.37718	5
94.18676	0.91306	2
94.68720	1.33123	7
94.79729	2.17169	0
95.11803	3.39402	1
95.23075	0.88378	5
96.19693	0.36943	4
96.65208	1.09731	5
97.64767	0.12517	5
99.00549	0.67929	0
99.28363	0.95713	0
99.58434	1.19135	7
100.16778	1.76128	8
100.27436	1.60374	5
100.90333	0.19052	4
100.95868	0.18897	4
101.10669	0.38864	2
101.61597	0.12380	6
102.35411	0.11736	1
103.09019	1.11050	0
103.39608	0.81225	4
104.85729	2.00650	4
105.17980	0.68117	9
106.35850	1.08139	6
106.41592	1.16621	5
107.37613	1.66297	7
107.41155	2.01950	9
108.93941	2.26804	1
109.48415	0.87135	5
109.94406	0.67004	0
109.97174	0.14219	8
110.28522	0.13751	2
110.46822	0.73770	4
111.14338	4.35311	9
111.46501	0.83703	1
111.92481	1.13807	9
112.19242	1.09280	3
112.38233	0.84504	6
112.79797	0.89305	6
115.26678	5.04869	0
115.52092	0.19250	8
115.79617	1.55915	4
116.54799	0.76779	2
119.27577	0.69800	3
120.52480	0.33252	9
120.60308	2.18855	9
120.70781	0.32993	1
120.89228	0.17585	9
121.20960	0.30196	2
122.18289	0.29745	2
122.34170	0.20112	0
124.07751	0.11265	8
124.29715	0.27790	0
125.52707	1.47541	3
125.55383	2.26721	9
126.19939	1.54387	6
126.20860	0.38247	5
126.82370	0.86457	4
127.32418	0.29163	3
128.08437	1.48676	5
128.79681	0.52095	8
128.84824	1.79233	0
128.89947	0.65368	1
130.16165	0.19665	4
131.04241	0.82078	8
131.16931	6.11108	6
131.94813	0.62715	5
134.74064	0.22950	9
135.82623	0.72370	9
136.41001	0.80596	7
138.03759	1.10242	4
138.86988	1.11649	1
139.80690	0.38204	2
139.86779	0.85030	0
140.68351	0.19915	9
140.90234	0.33638	9
140.94998	0.62919	1
140.99098	0.32739	4
141.93703	1.36164	4
142.21851	2.69015	2
142.24786	1.49212	6
142.52147	1.49824	7
143.20417	0.73917	3
143.72872	2.64571	2
143.84329	1.30166	1
145.17091	0.75451	2
145.43411	2.11693	7
146.24470	1.48692	1
146.46449	0.63117	4
146.71635	0.28840	8
147.12538	0.30331	0
147.58790	0.14360	6
147.84986	1.28921	9
147.87581	0.10593	7
148.34444	0.81012	6
149.18733	0.88813	7
149.46451	0.65307	2
149.69766	0.27569	8
151.19933	1.00266	7
151.87249	0.71793	0
151.92779	0.27380	2
152.08623	1.08783	1
152.55250	0.73825	0
152.60305	0.94058	8
153.07631	1.44891	7
153.59618	0.24775	4
153.74314	0.24483	6
153.89409	1.57683	0
154.69840	1.03985	8
154.89092	0.87448	5
155.39099	0.52678	1
156.49748	0.87773	8
157.29459	0.52631	4
157.50630	0.65950	9
157.69355	1.92260	3
158.95918	2.06399	2
160.75051	0.82835	6
161.34061	0.28847	3
162.31422	0.74343	5
163.65952	0.31358	4
163.82037	1.29277	8
164.00301	0.38801	0
164.21466	1.48708	9
165.37454	1.48506	8
166.87621	0.82063	3
167.26012	0.82442	7
167.41895	4.50648	3
167.61186	0.29364	5
168.10615	0.75614	4
169.60445	0.16882	1
170.49173	2.23985	6
171.07644	0.19421	5
171.85094	0.90681	5
172.21310	3.75474	0
172.62376	0.54207	0
172.87426	0.22112	0
173.33108	0.84033	0
173.41670	0.84755	2
173.65307	0.80220	7
175.11742	1.45981	4
175.19078	0.75998	6
175.78222	1.00643	4
177.59371	0.39210	9
178.06301	3.18700	0
179.79931	0.62876	1
179.87594	0.85228	4
180.33173	0.25477	6
180.57759	0.17021	0
180.64413	1.43223	4
180.90373	2.03055	1
181.01960	0.61743	9
181.28290	1.42290	9
181.56468	0.16263	2
181.76288	0.85470	4
184.05442	1.05550	7
184.59155	1.16852	6
184.72159	0.79166	8
184.79131	1.71748	7
184.95172	0.37102	6
185.00779	1.35855	8
185.32001	0.88253	2
185.44421	0.82835	8
186.25558	0.88294	9
186.36878	0.83820	8
186.45075	0.89294	2
186.68281	1.34795	8
186.92432	1.06247	9
187.61619	0.24939	4
187.73526	1.41321	4
187.90379	0.58563	6
189.15748	0.17202	1
189.23562	1.66590	0
189.82532	1.44507	3
190.19969	0.21742	5
191.02518	0.25424	1
191.02768	3.34129	4
191.24491	0.29498	3
192.11888	2.10362	3
192.76444	0.31253	4
192.85227	1.46867	7
193.34776	0.19930	9
194.07716	0.35927	1
194.80841	1.26940	0
194.82312	1.01342	3
196.71169	0.20993	1
197.65420	2.44666	3
199.99594	0.84313	7
200.21607	0.85548	4
200.65635	0.70069	1
201.85663	1.48533	4
202.03550	0.86781	4
202.24516	0.10571	0
202.55747	1.44969	0
204.01699	0.61127	0
204.69057	0.68117	2
204.76406	0.57630	2
205.98250	1.45562	0
206.15418	0.20037	1
206.22716	0.12952	5
206.84095	0.11662	6
207.06028	0.23354	3
207.15428	0.21368	5
207.22283	0.87695	6
207.26861	0.52016	6
207.67893	1.78320	0
208.19815	0.15581	2
208.62281	1.41836	5
212.15531	0.33552	1
212.28371	2.20260	0
213.48872	0.76226	5
213.67871	0.17096	6
214.61385	1.55675	6
216.12733	0.84875	8
218.12085	0.81748	5
218.33808	2.34022	8
218.38298	0.36022	6
218.80299	3.08841	1
219.51119	0.74932	3
219.72352	0.19686	7
221.61342	0.15291	5
222.60213	0.36425	6
222.90069	0.81334	8
223.28527	1.23050	7
223.88611	0.19658	2
224.42180	0.58619	4
224.67059	1.82225	8
224.67845	0.22399	5
225.62409	0.62753	1
225.79420	0.80103	8
225.92134	0.35499	5
226.15940	0.84435	7
226.34628	0.99087	1
226.62986	0.98927	7
226.93040	0.27136	2
227.63074	1.48314	8
227.98475	0.83933	1
228.18514	0.21416	7
228.42146	0.64642	5
228.53383	0.23495	7
228.53941	1.26928	5
228.77086	0.87563	2
229.03360	0.86813	2
229.37468	0.57169	6
229.77426	0.89385	3
229.80500	1.35896	2
230.49425	1.27563	2
230.65129	0.84856	3
230.88624	2.54852	7
231.10835	2.69308	8
231.40154	1.48636	5
231.80490	2.23266	1
231.80690	1.64617	6
232.06157	2.39094	8
232.93941	0.33215	3
233.49008	0.92174	1
233.70273	0.71226	9
234.12765	1.20544	9
234.32158	1.43448	1
234.67064	0.54240	3
234.78052	5.66582	5
237.48052	0.86428	0
237.96975	1.64102	1
238.06455	0.24819	5
238.12219	0.35290	4
238.33714	0.53170	4
238.49180	0.24397	5
238.51374	0.61116	2
239.02007	1.75010	7
239.07019	0.15759	1
239.46416	1.77553	2
239.53413	0.21813	0
241.15465	0.70040	3
241.18767	2.15356	8
242.08901	1.24368	5
243.16217	1.42062	3
244.22924	4.38468	5
244.50153	1.29653	0
244.65784	2.07052	8
244.85829	0.96721	1
244.96437	0.77792	0
244.96564	0.20651	5
245.75946	1.41492	8
246.23252	1.36646	9
246.50406	1.30528	5
246.52441	1.32755	0
247.00595	0.95262	5
248.06268	1.29498	9
249.59970	0.20790	0
249.73625	0.10135	7
252.90463	0.64128	3
253.33087	0.17700	3
253.71768	0.56281	9
253.86195	1.14673	6
254.15241	1.90234	8
254.19301	0.88982	5
254.27018	2.25566	6
254.62596	0.36707	6
254.77167	0.22373	3
255.45348	0.87555	0
255.57010	1.28909	8
255.86645	2.37700	5
256.19135	0.18823	5
256.36674	2.98217	3
256.52292	1.47342	4
256.56778	0.10635	8
256.68129	3.94885	2
257.14582	0.58406	8
258.61851	0.34223	3
262.15101	0.21060	8
262.29076	1.21230	1
263.22372	2.28442	2
263.42351	2.73669	0
263.95438	0.28781	1
264.06713	0.66363	4
264.07637	0.36264	3
264.68627	0.59226	6
264.75342	2.02777	7
265.89982	1.55470	1
266.87226	0.86847	5
267.45992	0.78721	4
267.56294	2.45239	4
267.66572	1.14173	1
267.71960	1.08850	8
268.37547	1.25614	9
269.11168	0.13367	5
269.17855	0.89533	0
269.26290	0.39642	6
270.86130	1.40116	5
271.70840	0.82649	8
272.10848	1.34967	5
272.16426	0.37855	4
272.46653	0.87400	9
272.79102	1.25109	6
272.79137	1.02495	8
272.86250	0.13931	2
273.82229	0.78597	4
274.45104	1.41306	5
274.46436	0.23895	2
274.63099	2.78202	8
274.85022	0.16593	7
275.00355	0.16057	3
276.04474	0.26406	6
276.53507	0.34486	7
276.57927	0.89354	2
278.29770	0.20550	6
278.69823	3.90702	6
279.43610	0.69695	9
280.36318	0.86757	1
280.70808	1.13222	8
280.84896	0.87854	8
281.62109	2.75101	3
281.75102	1.18188	8
282.04400	0.17217	8
282.12409	0.88305	8
282.43319	3.00662	3
282.50321	0.34851	2
283.24302	0.16584	2
283.73876	0.80217	2
285.41534	1.46203	8
285.87617	1.69767	3
286.43826	0.88519	4
287.23930	0.84937	6
288.27878	0.13067	4
288.33485	0.64675	5
289.08714	0.36364	6
289.37700	0.37725	1
289.80643	3.28451	6
289.87946	1.57508	0
290.53898	0.98491	7
290.73060	1.46181	7
290.75164	0.39911	0
290.87063	0.68888	0
290.97086	0.24149	4
291.96925	0.52853	7
293.92325	3.97079	6
294.06823	0.87762	4
294.11975	0.61732	8
294.25181	2.38852	4
294.48207	2.97812	6
294.67314	0.82515	7
295.01928	0.27810	0
295.68154	0.15649	9
295.89955	1.41241	9
296.56619	0.13549	7
296.95440	0.23213	6
297.47704	3.38711	1
297.84765	0.37413	3
298.30098	0.76651	7
300.09562	0.99357	0
300.35368	3.09877	3
300.77316	2.05675	3
301.25306	3.50322	9
303.55212	0.82090	9
303.62453	0.66151	0
303.80315	0.87982	3
304.05663	0.55687	0
304.34689	2.59533	3
304.83305	1.16526	3
304.86542	0.12113	2
304.88371	0.39702	7
305.15267	2.05693	1
305.60213	0.94917	6
305.95014	2.02011	4
306.01705	0.95190	6
306.14032	0.85560	3
306.40549	1.22518	1
307.04323	1.46286	2
307.11034	1.10884	2
307.71001	0.25494	4
307.78161	1.17200	0
308.61013	0.64456	9
308.66822	1.44367	3
310.44229	0.80384	2
311.85541	0.38350	1
312.53489	1.41836	5
313.61146	1.17062	3
313.96319	0.83284	6
315.46825	2.02439	6
316.01112	1.01916	6
316.34240	0.56980	1
316.78545	0.86264	1
317.03999	0.98441	3
317.41144	0.72976	5
317.43640	1.48069	1
317.52662	0.18413	5
317.63718	1.41827	6
317.70677	0.91643	2
317.73817	4.05367	8
317.76735	0.26419	6
318.79668	0.20405	8
319.17115	1.39026	7
320.98321	2.54323	8
321.37719	0.11855	2
322.37434	3.38880	5
323.14812	0.16021	9
323.26146	6.19915	3
323.47037	0.96655	5
323.59370	0.86542	9
323.67963	1.13302	4
324.02745	3.01745	2
325.31785	2.78202	2
325.83398	0.26804	7
326.28004	1.36998	7
326.88551	1.36257	6
327.03278	1.60356	9
328.45448	0.51457	6
328.96690	0.17184	8
329.88691	0.88443	9
330.90013	2.82589	8
331.75358	0.16066	2
332.44831	1.44874	0
332.97768	1.49307	0
333.18175	0.11074	2
333.21670	0.84504	8
334.34267	1.50066	6
334.63441	0.17828	2
334.68982	2.09923	2
334.75814	0.15644	6
335.23116	1.48007	2
335.42995	3.63716	9
336.06399	0.84151	8
336.07301	0.25393	8
336.33279	1.04048	8
337.34542	1.29585	8
337.60043	0.57504	2
338.11780	1.17602	3
338.48643	0.29480	6
338.51307	0.31906	5
338.52187	1.15001	4
338.85507	1.15579	2
338.90886	0.57997	9
339.46861	1.49670	4
339.74899	0.87128	1
340.27656	1.42125	2
340.89522	1.21397	4
340.93539	0.24126	4
341.04263	0.34411	6
341.23057	1.04723	1
341.36331	2.19383	2
341.52635	0.12155	6
342.06348	2.49211	4
342.42602	3.09892	6
342.51429	0.38437	9
342.82187	2.40330	8
343.10410	0.20150	6
343.32723	0.28910	1
343.46450	0.11327	9
344.38712	0.68738	7
344.50724	3.07462	7
344.91960	2.53332	6
345.25993	1.04967	1
346.60209	1.12571	9
346.61115	0.54428	7
346.85381	2.11590	1
347.35433	0.83641	0
347.42972	0.86904	2
348.13937	0.99162	0
349.62768	0.80588	7
350.50649	2.13998	0
351.26328	0.96077	5
351.38315	0.34512	7
352.62353	1.06922	7
353.61934	1.22034	2
353.90697	1.37964	5
354.13619	1.78867	3
354.53134	0.22079	9
355.07995	2.28612	4
355.71199	0.29191	3
355.77976	1.45312	0
355.85028	2.00860	9
355.96474	0.80029	8
356.19182	0.38393	7
356.45163	1.41790	7
357.27094	0.81710	9
358.00252	2.53042	2
358.71807	1.09280	3
359.16779	0.18361	5
359.81792	1.08427	2
360.30247	0.25447	4
361.09124	2.35076	8
361.34287	0.83083	0
361.85198	0.32267	8
361.86412	1.19820	5
361.91917	0.84685	6
361.94298	0.32625	4
362.74357	1.01169	4
363.26077	0.50492	6
363.87801	1.21141	3
365.03126	1.79004	0
365.20298	0.13589	3
365.40185	0.15962	5
367.97958	0.56851	1
368.23116	0.85351	1
368.84903	1.40096	0
368.99495	0.10791	3
369.04090	0.14899	5
369.29142	0.95029	7
369.41296	1.51708	0
369.71865	0.29798	8
370.18356	0.80549	1
371.32531	0.71018	8
373.12327	0.29986	7
373.79896	1.42226	7
374.53677	1.33283	1
374.61091	0.21611	5
376.13330	0.58183	4
377.57314	1.03165	3
378.80574	1.45609	9
378.82484	1.44426	4
378.88954	0.71584	1
379.34378	0.70651	2
379.55266	0.15552	3
379.58087	1.00953	2
382.63424	0.38729	4
384.13775	0.33723	0
384.56920	0.83728	8
384.82134	1.28409	5
385.26184	0.86177	4
385.49836	0.17018	1
388.16251	1.80109	3
388.62769	1.02741	1
389.20248	0.15466	7
389.28169	0.93303	8
390.09229	1.45722	9
390.47081	0.80394	4
390.88906	0.79872	6
391.32428	0.76391	8
391.59629	0.10435	8
392.13953	0.74640	3
392.16464	0.54005	2
392.60008	0.39770	8
392.72641	1.98490	9
393.67104	1.25650	7
394.89001	0.91843	4
395.26560	0.37075	7
395.81577	2.02746	4
396.05924	1.55692	3
396.69447	0.15395	1
397.10603	0.80451	1
397.86095	1.78548	8
398.18889	1.06367	6
400.64510	1.44100	2
400.77543	1.78411	0
400.79109	0.79667	9
400.84157	0.52053	3
401.59263	0.95624	3
401.96123	0.93538	6
402.40169	0.21461	2
402.48793	0.75514	4
402.91288	0.25820	5
403.06689	1.91401	4
404.31908	0.22690	2
404.40214	0.35980	8
404.91349	0.59554	3
406.09365	0.70304	7
406.92836	0.85577	0
406.97367	1.17815	8
407.55878	1.49526	0
408.09595	1.36176	9
408.74641	1.26417	7
409.62522	0.87427	1
410.98861	0.55150	3
411.00713	0.16933	3
411.41035	0.87285	7
412.26981	0.58401	5
412.64511	0.28623	7
413.34108	0.85233	0
413.98216	0.96443	1
414.07991	0.15914	4
414.31103	0.18349	2
416.77771	1.07472	7
417.39748	0.83856	0
417.47322	0.52711	9
417.64623	1.08955	8
417.68737	0.56866	4
418.87207	0.15297	1
420.15606	1.01091	3
420.63481	0.35298	7
420.96653	0.67236	0
421.94704	0.82030	5
423.24474	4.20913	2
423.28928	0.71006	2
423.42960	1.33853	1
424.57239	0.68807	8
424.76675	0.51183	8
424.86343	0.14219	3
425.51536	0.55535	6
425.58474	1.52312	9
425.59958	1.49538	7
426.35512	2.16554	8
427.14842	1.29671	3
427.97121	1.28946	1
427.99331	1.41741	7
428.14469	0.97833	4
428.33766	0.19254	6
428.37865	0.85943	3
428.46328	1.08083	2
429.58809	2.22592	7
429.63869	1.52673	2
429.69543	0.81864	5
429.71758	0.77079	3
430.26972	0.30321	1
430.32938	0.77386	9
430.74759	0.31488	8
431.40768	0.58249	9
431.72717	0.17649	2
431.84244	0.23409	4
432.20253	0.15123	3
432.49332	1.02187	7
433.02229	2.33297	6
433.06877	0.21653	0
433.56797	1.01160	9
434.34535	0.90024	1
435.84181	0.10082	3
436.53734	0.72545	7
437.50331	0.10660	3
437.75203	0.19505	6
438.56471	0.63581	2
438.70078	0.66903	3
438.92671	0.17399	6
439.79980	0.90492	1
439.81857	0.27469	5
440.62947	0.11801	9
442.15507	0.23744	9
443.81662	1.62709	6
445.06490	1.47439	1
445.34689	0.50340	4
446.10653	2.04930	8
446.70091	2.19345	7
447.14518	1.60974	7
447.83499	0.15816	5
448.17288	1.05131	2
448.17896	0.86975	9
449.23191	1.00583	5
449.40532	0.60246	6
450.01615	0.85222	8
450.33825	0.16750	8
450.66790	2.15862	2
450.76155	1.47192	5
451.89498	0.53938	2
451.92239	0.25938	2
452.29576	0.63651	8
452.33807	1.47998	1
452.84164	0.89833	0
453.04962	1.67953	4
453.38887	1.74836	1
454.02573	1.48345	4
454.14280	0.79720	5
454.21932	0.23622	9
454.60343	0.81810	9
455.01157	1.42768	2
455.49664	0.36707	5
455.78871	0.58290	7
455.87789	1.34690	6
458.19547	1.77127	7
459.79723	1.20489	1
460.47861	0.71274	0
460.65156	0.65186	4
461.66005	1.48699	5
461.73736	0.17193	4
462.49839	0.86341	4
463.07860	1.55470	6
463.32834	3.66170	5
463.35108	1.49706	6
463.82591	3.51268	0
464.54563	0.89712	7
464.80739	1.50401	7
466.85836	0.50011	4
466.90185	0.34130	0
467.64889	0.72201	5
467.66630	1.86581	2
468.12498	0.54481	6
468.67135	0.89082	8
468.90604	1.10660	4
469.52506	0.50263	6
469.57849	0.59042	6
470.13563	0.31496	7
470.52354	1.43202	5
470.96599	0.86473	2
472.02209	0.32673	0
472.97507	1.11748	7
474.07161	1.82607	9
474.25751	0.15253	7
474.61345	0.63219	9
474.82623	0.69689	0
475.04945	1.84839	6
475.14228	0.79839	3
475.20737	0.52311	4
475.22661	0.74374	8
475.38694	0.36889	7
475.87853	0.16524	0
475.95830	2.19992	4
476.10645	0.81208	4
476.82927	0.15980	0
476.95114	1.03592	0
477.23820	1.39569	3
478.28098	4.22263	0
478.72218	1.02003	9
479.60535	1.48677	8
480.31633	0.91505	9
481.06201	0.33482	1
481.24149	0.32011	5
481.46205	2.30549	5
482.01715	0.83918	3
482.58580	0.94312	4
483.49292	0.79859	1
484.13582	0.83175	5
484.85735	1.07519	4
485.09249	0.22376	2
485.36245	1.04452	8
485.53220	0.86803	2
485.70056	3.06894	1
485.87852	0.36877	2
486.91278	0.26297	3
487.39540	0.51712	1
487.46843	1.41951	8
487.81988	2.78439	7
488.01881	1.47324	4
488.54433	1.44610	2
488.67875	3.03029	5
492.35510	1.48274	4
492.50024	1.01204	8
492.61557	0.14406	7
492.77720	0.97271	6
493.08656	1.72195	9
494.22905	1.75457	5
495.39707	1.32256	8
496.30766	0.29579	2
496.50734	0.24251	3
496.56661	0.22318	8
496.84812	1.06265	7
497.94521	1.05605	8
498.10022	0.81825	6
498.45906	1.23005	5
498.56990	0.39166	7
499.09694	0.58285	9
499.09770	0.78753	7
499.12442	1.20908	9
499.35524	1.44176	0
500.31890	0.85817	9
500.70943	0.35416	2
502.22104	0.33760	2
502.36999	1.84226	7
502.58482	1.28921	0
503.31030	0.24945	8
503.31306	1.22580	5
503.36949	1.48171	1
503.42677	0.11248	8
503.66907	0.26294	3
503.82571	1.50754	8
503.96544	1.50305	8
504.41772	0.38959	5
504.58422	0.14911	6
504.64473	2.20260	8
505.10949	1.40387	0
505.46814	0.63640	7
505.60419	1.43749	9
506.14992	1.43160	3
506.66030	0.23044	2
507.91417	1.87771	4
507.91565	2.49046	2
508.37798	1.77913	7
508.81778	6.66796	4
509.47298	0.63349	3
510.21886	1.07360	5
510.44066	0.89048	1
510.50518	0.64003	2
510.94893	1.16862	0
510.96707	0.24159	1
511.50397	0.25945	1
511.75659	0.38059	3
511.81250	0.30564	8
512.53526	1.77463	6
512.85115	0.26784	4
513.13402	3.35412	1
513.46982	0.62395	7
513.48462	0.89357	2
513.66128	1.12253	7
514.79514	1.05742	7
515.17663	0.39971	5
